CONSTANT_MODS
HexNAc6Hex6FucNeuGc2NeuGcAc (N)
HexNAc6Hex6FucNeuGc3 (N)
HexNAc6Hex6Fuc2 (N)
HexNAc6Hex6Fuc2NeuAc (N)
HexNAc6Hex6Fuc2NeuAc2 (N)
HexNAc6Hex6Fuc2NeuAc3 (N)
HexNAc6Hex6Fuc2NeuAc4 (N)
HexNAc6Hex6Fuc2NeuGc (N)
HexNAc6Hex6Fuc2NeuGcNeuGcAc (N)
HexNAc6Hex6Fuc2NeuGcNeuGcAc2 (N)
HexNAc6Hex6Fuc2NeuGc2 (N)
HexNAc6Hex6Fuc2NeuGc2NeuGcAc (N)
HexNAc6Hex6Fuc2NeuGc3 (N)
HexNAc6Hex6Fuc3 (N)
HexNAc6Hex6Fuc3NeuAc (N)
HexNAc6Hex6Fuc3NeuAc2 (N)
HexNAc6Hex6Fuc3NeuAc3 (N)
HexNAc6Hex6Fuc3NeuAc4 (N)
HexNAc6Hex6Fuc3NeuGc (N)
HexNAc6Hex6Fuc3NeuGcNeuGcAc (N)
HexNAc6Hex6Fuc3NeuGcNeuGcAc2 (N)
HexNAc6Hex6Fuc3NeuGc2 (N)
HexNAc6Hex6Fuc3NeuGc2NeuGcAc (N)
HexNAc6Hex6Fuc3NeuGc3 (N)
HexNAc6Hex6NeuAc (N)
HexNAc6Hex6NeuAc (ST)
HexNAc6Hex6NeuAcNeuGc (N)
HexNAc6Hex6NeuAc2 (N)
HexNAc6Hex6NeuGc2 (N)
HexNAc6Hex7 (N)
HexNAc6Hex7Fuc (N)
HexNAc6Hex7FucNeuAc (N)
HexNAc6Hex7FucNeuAc2 (N)
HexNAc6Hex7FucNeuAc3 (N)
HexNAc6Hex7FucNeuAc3NeuGc (N)
HexNAc6Hex7FucNeuAc4 (N)
HexNAc6Hex7FucNeuGc (N)
HexNAc6Hex7FucNeuGcNeuGcAc (N)
HexNAc6Hex7FucNeuGcNeuGcAc2 (N)
HexNAc6Hex7FucNeuGcNeuGcAc3 (N)
HexNAc6Hex7FucNeuGc2 (N)
HexNAc6Hex7FucNeuGc2NeuGcAc (N)
HexNAc6Hex7FucNeuGc2NeuGcAc2 (N)
HexNAc6Hex7FucNeuGc3 (N)
HexNAc6Hex7FucNeuGc3NeuGcAc (N)
HexNAc6Hex7FucNeuGc4 (N)
HexNAc6Hex7Fuc2 (N)
HexNAc6Hex7Fuc2NeuAc (N)
HexNAc6Hex7Fuc2NeuAc2 (N)
HexNAc6Hex7Fuc2NeuAc3 (N)
HexNAc6Hex7Fuc2NeuAc4 (N)
HexNAc6Hex7Fuc2NeuGc (N)
HexNAc6Hex7Fuc2NeuGcNeuGcAc (N)
HexNAc6Hex7Fuc2NeuGcNeuGcAc2 (N)
HexNAc6Hex7Fuc2NeuGcNeuGcAc3 (N)
HexNAc6Hex7Fuc2NeuGc2 (N)
HexNAc6Hex7Fuc2NeuGc2NeuGcAc (N)
HexNAc6Hex7Fuc2NeuGc2NeuGcAc2 (N)
HexNAc6Hex7Fuc2NeuGc3 (N)
HexNAc6Hex7Fuc2NeuGc3NeuGcAc (N)
HexNAc6Hex7Fuc2NeuGc4 (N)
HexNAc6Hex7Fuc3 (N)
HexNAc6Hex7Fuc3NeuAc (N)
HexNAc6Hex7Fuc3NeuAc2 (N)
HexNAc6Hex7Fuc3NeuAc3 (N)
HexNAc6Hex7Fuc3NeuAc4 (N)
HexNAc6Hex7Fuc3NeuGc (N)
HexNAc6Hex7Fuc3NeuGcNeuGcAc (N)
HexNAc6Hex7Fuc3NeuGcNeuGcAc2 (N)
HexNAc6Hex7Fuc3NeuGcNeuGcAc3 (N)
HexNAc6Hex7Fuc3NeuGc2 (N)
HexNAc6Hex7Fuc3NeuGc2NeuGcAc (N)
HexNAc6Hex7Fuc3NeuGc2NeuGcAc2 (N)
HexNAc6Hex7Fuc3NeuGc3 (N)
HexNAc6Hex7Fuc3NeuGc3NeuGcAc (N)
HexNAc6Hex7Fuc3NeuGc4 (N)
HexNAc6Hex7Fuc4 (N)
HexNAc6Hex7Fuc4NeuAc (N)
HexNAc6Hex7Fuc4NeuAc2 (N)
HexNAc6Hex7Fuc4NeuAc3 (N)
HexNAc6Hex7Fuc4NeuAc4 (N)
HexNAc6Hex7Fuc4NeuGc (N)
HexNAc6Hex7Fuc4NeuGcNeuGcAc (N)
HexNAc6Hex7Fuc4NeuGcNeuGcAc2 (N)
HexNAc6Hex7Fuc4NeuGcNeuGcAc3 (N)
HexNAc6Hex7Fuc4NeuGc2 (N)
HexNAc6Hex7Fuc4NeuGc2NeuGcAc (N)
HexNAc6Hex7Fuc4NeuGc2NeuGcAc2 (N)
HexNAc6Hex7Fuc4NeuGc3 (N)
HexNAc6Hex7Fuc4NeuGc3NeuGcAc (N)
HexNAc6Hex7Fuc4NeuGc4 (N)
HexNAc6Hex7Fuc5 (N)
HexNAc6Hex7Fuc5NeuAc (N)
HexNAc6Hex7Fuc5NeuAc2 (N)
HexNAc6Hex7Fuc5NeuAc3 (N)
HexNAc6Hex7Fuc5NeuAc4 (N)
HexNAc6Hex7NeuAc (N)
HexNAc6Hex7NeuAcNeuGc (N)
HexNAc6Hex7NeuAc2 (N)
HexNAc6Hex7NeuAc2NeuGc (N)
HexNAc6Hex7NeuAc2NeuGc2 (N)
HexNAc6Hex7NeuAc3 (N)
HexNAc6Hex7NeuAc3NeuGc (N)
HexNAc6Hex7NeuAc4 (N)
HexNAc6Hex7NeuGc (N)
HexNAc6Hex7NeuGc2 (N)
HexNAc6Hex8 (N)
HexNAc6Hex8Fuc (N)
HexNAc6Hex8FucNeuAc (N)
HexNAc6Hex8FucNeuAc2 (N)
HexNAc6Hex8FucNeuAc3 (N)
HexNAc6Hex8NeuAc (N)
HexNAc6Hex8NeuAc2 (N)
HexNAc6Hex8NeuAc3 (N)
HexNAc6Hex8NeuAc4 (N)
HexNAc6Hex9 (N)
HexNAc6Hex9FucNeuAcNeuGc (N)
HexNAc6Hex9NeuAc2 (N)
HexNAc6Hex10FucNeuAc (N)
HexNAc6Hex10NeuAcNeuGc (N)
HexNAc6Hex11Fuc (N)
HexNAc7Hex3 (N)
HexNAc7Hex3Fuc (N)
HexNAc7Hex4 (N)
HexNAc7Hex4Fuc (N)
HexNAc7Hex4FucNeuAc (N)
HexNAc7Hex4Fuc2 (N)
HexNAc7Hex4Fuc2NeuAc (N)
HexNAc7Hex4NeuAc (N)
HexNAc7Hex5 (N)
HexNAc7Hex5Fuc (N)
HexNAc7Hex5FucNeuAc (N)
HexNAc7Hex5FucNeuAc2 (N)
HexNAc7Hex5Fuc2 (N)
HexNAc7Hex5Fuc2NeuAc (N)
HexNAc7Hex5Fuc2NeuAc2 (N)
HexNAc7Hex5NeuAc (N)
HexNAc7Hex5NeuAc2 (N)
HexNAc7Hex6 (N)
HexNAc7Hex6Fuc (N)
HexNAc7Hex6Fuc (ST)
HexNAc7Hex6FucNeuAc (N)
HexNAc7Hex6FucNeuAc2 (N)
HexNAc7Hex6FucNeuAc3 (N)
HexNAc7Hex6FucNeuAc3NeuGc (N)
HexNAc7Hex6FucNeuAc4 (N)
HexNAc7Hex6Fuc2 (N)
HexNAc7Hex6Fuc2NeuAc (N)
HexNAc7Hex6Fuc2NeuAc2 (N)
HexNAc7Hex6Fuc2NeuAc3 (N)
HexNAc7Hex6Fuc2NeuAc3NeuGc (N)
HexNAc7Hex6Fuc2NeuAc4 (N)
HexNAc7Hex6Fuc3 (N)
HexNAc7Hex6Fuc4 (N)
HexNAc7Hex6NeuAc (N)
HexNAc7Hex6NeuAc2 (N)
HexNAc7Hex6NeuAc3 (N)
HexNAc7Hex6NeuAc4 (N)
HexNAc7Hex7 (N)
HexNAc7Hex7 (ST)
HexNAc7Hex7Fuc (N)
HexNAc7Hex7FucNeuAc (N)
HexNAc7Hex7FucNeuAcNeuGc2 (N)
HexNAc7Hex7FucNeuAcNeuGc3 (N)
HexNAc7Hex7FucNeuAc2 (N)
HexNAc7Hex7FucNeuAc2NeuGc (N)
HexNAc7Hex7FucNeuAc3 (N)
HexNAc7Hex7FucNeuAc4 (N)
HexNAc7Hex7FucNeuGc (N)
HexNAc7Hex7FucNeuGcNeuGcAc (N)
HexNAc7Hex7FucNeuGcNeuGcAc2 (N)
HexNAc7Hex7FucNeuGcNeuGcAc3 (N)
HexNAc7Hex7FucNeuGc2 (N)
HexNAc7Hex7FucNeuGc2NeuGcAc (N)
HexNAc7Hex7FucNeuGc2NeuGcAc2 (N)
HexNAc7Hex7FucNeuGc3 (N)
HexNAc7Hex7FucNeuGc3NeuGcAc (N)
HexNAc7Hex7FucNeuGc4 (N)
HexNAc7Hex7Fuc2 (N)
HexNAc7Hex7Fuc2NeuGc (N)
HexNAc7Hex7Fuc2NeuGcNeuGcAc (N)
HexNAc7Hex7Fuc2NeuGcNeuGcAc2 (N)
HexNAc7Hex7Fuc2NeuGcNeuGcAc3 (N)
HexNAc7Hex7Fuc2NeuGc2 (N)
HexNAc7Hex7Fuc2NeuGc2NeuGcAc (N)
HexNAc7Hex7Fuc2NeuGc2NeuGcAc2 (N)
HexNAc7Hex7Fuc2NeuGc3 (N)
HexNAc7Hex7Fuc2NeuGc3NeuGcAc (N)
HexNAc7Hex7Fuc2NeuGc4 (N)
HexNAc7Hex7Fuc3 (N)
HexNAc7Hex7Fuc3NeuGc (N)
HexNAc7Hex7Fuc3NeuGcNeuGcAc (N)
HexNAc7Hex7Fuc3NeuGcNeuGcAc2 (N)
HexNAc7Hex7Fuc3NeuGcNeuGcAc3 (N)
HexNAc7Hex7Fuc3NeuGc2 (N)
HexNAc7Hex7Fuc3NeuGc2NeuGcAc (N)
HexNAc7Hex7Fuc3NeuGc2NeuGcAc2 (N)
HexNAc7Hex7Fuc3NeuGc3 (N)
HexNAc7Hex7Fuc3NeuGc3NeuGcAc (N)
HexNAc7Hex7Fuc3NeuGc4 (N)
HexNAc7Hex7Fuc4 (N)
HexNAc7Hex7Fuc4NeuGc (N)
HexNAc7Hex7Fuc4NeuGcNeuGcAc (N)
HexNAc7Hex7Fuc4NeuGcNeuGcAc2 (N)
HexNAc7Hex7Fuc4NeuGcNeuGcAc3 (N)
HexNAc7Hex7Fuc4NeuGc2 (N)
HexNAc7Hex7Fuc4NeuGc2NeuGcAc (N)
HexNAc7Hex7Fuc4NeuGc2NeuGcAc2 (N)
HexNAc7Hex7Fuc4NeuGc3 (N)
HexNAc7Hex7Fuc4NeuGc3NeuGcAc (N)
HexNAc7Hex7Fuc4NeuGc4 (N)
HexNAc7Hex7Fuc5 (N)
HexNAc7Hex7NeuAc (N)
HexNAc7Hex7NeuAc2 (N)
HexNAc7Hex7NeuAc3 (N)
HexNAc7Hex7NeuAc4 (N)
HexNAc7Hex8 (N)
HexNAc7Hex8Fuc (N)
HexNAc7Hex8FucNeuAc (N)
HexNAc7Hex8FucNeuAcNeuGc (N)
HexNAc7Hex8FucNeuAcNeuGc2 (N)
HexNAc7Hex8FucNeuAcNeuGc3 (N)
HexNAc7Hex8FucNeuAc2 (N)
HexNAc7Hex8FucNeuAc2NeuGc (N)
HexNAc7Hex8FucNeuAc3 (N)
HexNAc7Hex8FucNeuAc4 (N)
HexNAc7Hex8Fuc2 (N)
HexNAc7Hex8Fuc3 (N)
HexNAc7Hex8Fuc4 (N)
HexNAc7Hex8Fuc5 (N)
HexNAc7Hex8NeuAc (N)
HexNAc7Hex8NeuAc2 (N)
HexNAc7Hex8NeuAc3 (N)
HexNAc7Hex8NeuAc4 (N)
HexNAc7Hex8NeuGc (N)
HexNAc7Hex9 (N)
HexNAc7Hex9Fuc (N)
HexNAc7Hex9Fuc2 (N)
HexNAc7Hex9Fuc3 (N)
HexNAc7Hex9Fuc4 (N)
HexNAc7Hex9Fuc5 (N)
HexNAc8Hex3 (N)
HexNAc8Hex3Fuc (N)
HexNAc8Hex4 (N)
HexNAc8Hex5 (N)
HexNAc8Hex5Fuc (N)
HexNAc8Hex6 (N)
HexNAc8Hex7 (N)
HexNAc8Hex8 (N)
HexNAc8Hex8 (ST)
HexNAc8Hex8Fuc (N)
HexNAc8Hex9 (N)
HexNAc8Hex9Fuc (N)
HexNAc8Hex9FucNeuAcNeuGc2 (N)
HexNAc8Hex9FucNeuAc2NeuGc (N)
HexNAc8Hex9FucNeuAc3 (N)
HexNAc8Hex9FucNeuAc4 (N)
HexNAc9Hex3 (N)
HexNAc9Hex3Fuc (N)
HexNAc9Hex4 (N)
HexNAc9Hex4Fuc (N)
HexNAc9Hex6 (N)
HexNAc9Hex6Fuc (N)
HexNAc9Hex9 (N)
HexNAc9Hex10 (N)
HexNAc9Hex10Fuc (N)
HexNAc9Hex10FucNeuAc4 (N)
HexNAc10Hex7 (N)
HexNAc10Hex10Fuc (N)
HexNAc11Hex11NeuAc (N)
HexNAc11Hex11NeuGc (N)
HPG (R)
Hydroxyisobutyryl (K)
Hydroxyisobutyrylation (K)
Hydroxymethyl (CRWHKNQY)
Hydroxyphenylglyoxal (R)
Hypusine (K)
ICAT-C (C)
ICAT-C:13C(9) (C)
ICAT-D (C)
ICAT-D:2H(8) (C)
IDEnT (C)
Iodo (Y)
iTRAQ4plex (K)
iTRAQ4plex (N-term)
iTRAQ4plex (Y)
iTRAQ4plex+Acetyl (N-term)
iTRAQ8plex (K)
iTRAQ8plex (N-term)
iTRAQ8plex (Y)
Label:2H(3) (L)
Label:2H(4) (K)
Label:2H(8) (K)
Label:13C(2) (G)
Label:13C(3) (ACS)
Label:13C(3)+Carbamidomethyl (C)
Label:13C(3)2H(4)15N(1) (K)
Label:13C(4) (DNT)
Label:13C(4)2H(4) (K)
Label:13C(5) (EMPQV)
Label:13C(5)+Oxidation (M)
Label:13C(5)2H(2)15N(1) (K)
Label:13C(6) (HIL)
Label:13C(6) (K)
Label:13C(6) (L)
Label:13C(6) (R)
Label:13C(6)+Acetyl (K)
Label:13C(6)+Dimethyl (K)
Label:13C(6)+Methyl (K)
Label:13C(6)15N(1) (I)
Label:13C(6)15N(1) (L)
Label:13C(6)15N(2) (K)
Label:13C(6)15N(2)+Acetyl (K)
Label:13C(6)15N(2)+Carbamyl (K)
Label:13C(6)15N(2)+Dimethyl (K)
Label:13C(6)15N(2)+Methyl (K)
Label:13C(6)15N(4) (R)
Label:13C(9) (FY)
Label:13C(9) (W)
Label:15N(1) (A)
Label:15N(1) (C)
Label:15N(1) (D)
Label:15N(1) (E)
Label:15N(1) (F)
Label:15N(1) (G)
Label:15N(1) (I)
Label:15N(1) (L)
Label:15N(1) (M)
Label:15N(1) (P)
Label:15N(1) (S)
Label:15N(1) (T)
Label:15N(1) (V)
Label:15N(1) (Y)
Label:15N(1)+Carbamidomethyl (C)
Label:15N(1)+Deamidated (N)
Label:15N(1)+Oxidation (M)
Label:15N(1)+Phospho (S)
Label:15N(1)+Phospho (T)
Label:15N(1)+Phospho (Y)
Label:15N(2) (K)
Label:15N(2) (N)
Label:15N(2) (Q)
Label:15N(2) (W)
Label:15N(2)+GlyGly (K)
Label:15N(3) (H)
Label:15N(4) (R)
Label:18O(1) (C-term)
Label:18O(2) (C-term)
Methyl (C-term)
Methyl (DE)
Methyl (E)
Methyl (H)
Methyl (I)
Methyl (K)
Methyl (N)
Methyl (Q)
Methyl (R)
Methyl (S)
Methyl (T)
Methyl (V)
Methyl:13C(1)2H(3) (C-term)
Methyl:13C(1)2H(3) (DE)
Methylthio (C)
Methylthiol (C)
Nethylmaleimide (C)
Nethylmaleimide+water (C)
NIPCAM (C)
Nitro (Y)
Nitrosyl (C)
Oxidation (K)
Oxidation (M)
Oxidation (N)
Oxidation (P)
Oxidation (PWY)
Oxidation (V)
Oxidation (W)
Oxidation (Y)
PEO-Iodoacetyl-LC-Biotin (C)
Phe (N-term)
Phospho (ST)
Phospho (STY)
Phospho (Y)
Phosphoadenosine (S)
PhosphoHexNAc (ST)
PhosphoribosyldephosphoCoA (S)
Piperidine (K)
Piperidine (N-term)
Propionamide (C)
Propionamide (K)
Propionamide (N-term)
Propionamide:13C(3) (C)
Propionyl (K)
Propionyl (N-term)
Propionyl:13C(3) (K)
Propionyl:13C(3) (N-term)
Pyridylethyl (C)
Quinone (W)
Ser->LacticAcid (S)
Serotonylation (E)
SerTyr (N-term)
SerTyr+iTRAQ (N-term)
SerTyrLys(OAc) (N-term)
SerTyrLys(OAcs) (N-term)
Succinyl (N-term)
Sulfide (C)
Sulfo (Y)
Thioacyl (K)
Thioacyl (N-term)
Thiol (N-term)
Thiophospho (ST)
Thiophospho (Y)
Thiophospho* (ST)
TMT (K)
TMT (N-term)
TMT (Y)
TMT2plex (K)
TMT2plex (N-term)
TMT2plex (Y)
TMT6plex (K)
TMT6plex (N-term)
TMT6plex (Y)
TMT6plex+Acetyl (N-term)
TMT10plex (K)
TMT10plex (N-term)
TMT10plex (Y)
TMT16plex (K)
TMT16plex (N-term)
Trioxidation (C)
Trp->Hydroxykynurenin (W)
Trp->Kynurenin (W)
Trp->Oxolactone (W)
XL:T-Alkene (N-term)
XL:T-Thiol (C)
Xlink:BrASSO* (C)
Xlink:BrASSO* (N-term)
Xlink:DHSO (C-term)
Xlink:DHSO (DE)
Xlink:DHSO-Alkene (C-term)
Xlink:DHSO-Alkene (DE)
Xlink:DHSO-Sulfenic (C-term)
Xlink:DHSO-Sulfenic (DE)
Xlink:DHSO-Thiol (C-term)
Xlink:DHSO-Thiol (DE)
Xlink:DSBSO (N-term)
Xlink:DSBSO* (N-term)
Xlink:DSG (N-term)
Xlink:DSG:2H(4) (N-term)
Xlink:DSSO (K)
Xlink:DSSO (N-term)
Xlink:DSSO* (N-term)
Xlink:DSS1 (N-term)
Xlink:DSS1:2H(4) (N-term)
Xlink:DSS1:2H(12) (N-term)
Xlink:DSS2 (N-term)
Xlink:DSS2:2H(4) (N-term)
Xlink:DSS2:2H(12) (N-term)
Xlink:TPAL (N-term)
Xlink:TPAL_red (N-term)
